Sumber Air,No. Permohonan,Nama Lokasi,Lokasi Contoh Uji,Titik Koordinat,Parameter,Satuan,Tahun,Bulan,Konsentrasi,Baku Mutu,Metode Uji
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",pH,,2022,November,6.67,9-Jun,SNI 6989.11 : 2019
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",klorida,mg/L,2022,November,11.4,800,SNI 6989.19-2009
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",COD,mg/L,2022,November,2.3,25,SNI 6989.2-2019
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",BOD,mg/L,2022,November,1.2,3,SNI 6989.72 :2009
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",DO,mg/L,2022,November,6.9,4,APHA 4500-O G. 2017
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Cu Terlarut,mg/L,2022,November,0.018,0.02,SNI 6989.6: 2009
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Ortofosfat,mg/L,2022,November,0.25,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Nitrat Sebagai N,mg/L,2022,November,1.382,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Nitrit Sebagai N,mg/L,2022,November,0.028,0.06,SNI 06-6989.9-2004
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Zn terlarut,mg/L,2022,November,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,513,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Sulfat,mg/L,2022,November,24.4,300,SNI 6989.20-2019
Mikrobiologi Air Sungai,514,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Faecal Coliform,MPN/100 ml,2022,November,49.0,1000,"APHA 22nd Edition, 9221 E, 2012"
Mikrobiologi Air Sungai,514,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Total coliform,MPN/100 ml,2022,November,110.0,5000,"APHA 22nd Edition, 9221 B, 2012"
Mikrobiologi Air Sungai,643,Sungai Code Jembatan Gondolayu,"Titik 2 Jembatan Gondolayu (Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia)","-7.782707,110.370940",Faecal Coliform,MPN/100 ml,2023,Maret,11.0,1000,"APHA 22nd Edition, 9221 E, 2012"
Mikrobiologi Air Sungai,643,Sungai Code Jembatan Gondolayu,"Titik 2 Jembatan Gondolayu (Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia)","-7.782707,110.370940",Total coliform,MPN/100 ml,2023,Maret,70.0,5000,"APHA 22nd Edition, 9221 B, 2012"
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Residu Terlarut (TDS),mg/L,2023,Maret,175.0,1000,TDS portablemeter
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Suhu,?C,2023,Maret,26.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",DHL,?mhos/cm,2023,Maret,270.0,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Warna,TCU,2023,Maret,146.0,50,SNI 6989.80:2011
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",pH,,2023,Maret,6.38,9-Jun,SNI 6989.11 : 2019
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",klorida,mg/L,2023,Maret,10.2,800,SNI 6989.19-2009
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",COD,mg/L,2023,Maret,10.4,25,SNI 6989.2-2019
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",BOD,mg/L,2023,Maret,0.8,3,SNI 6989.72 :2009
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",DO,mg/L,2023,Maret,6.3,4,APHA 4500-O G. 2017
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Cu Terlarut,mg/L,2023,Maret,0.018,0.02,SNI 6989.6: 2009
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Ortofosfat,mg/L,2023,Maret,0.47,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Nitrat Sebagai N,mg/L,2023,Maret,2.029,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Nitrit Sebagai N,mg/L,2023,Maret,0.038,0.06,SNI 06-6989.9-2004
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Zn terlarut,mg/L,2023,Maret,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Sulfat,mg/L,2023,Maret,21.1,300,SNI 6989.20-2019
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Total Fosfat sebagai P,mg/L,2023,Maret,0.27,0.2,SNI 6989-31:2021
Air Sungai,644,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU ( Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia )","-7.782707,110.370940",Residu Tersuspensi (TSS),mg/L,2023,Maret,51.2,50,SNI 6989.3-2019
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Residu Terlarut (TDS),mg/L,2023,Mei,198.5,1000,TDS portablemeter
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Suhu,?C,2023,Mei,26.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",DHL,?mhos/cm,2023,Mei,308.0,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Warna,TCU,2023,Mei,35.9,50,SNI 6989.80:2011
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",pH,,2023,Mei,7.7,9-Jun,SNI 6989.11 : 2019
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",klorida,mg/L,2023,Mei,13.7,800,SNI 6989.19-2009
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",COD,mg/L,2023,Mei,9.6,25,SNI 6989.2-2019
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",BOD,mg/L,2023,Mei,1.7,3,SNI 6989.72 :2009
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",DO,mg/L,2023,Mei,6.7,4,APHA 4500-O G. 2017
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Cu Terlarut,mg/L,2023,Mei,0.018,0.02,SNI 6989.6: 2009
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Ortofosfat,mg/L,2023,Mei,0.47,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Nitrat Sebagai N,mg/L,2023,Mei,2.2,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Nitrit Sebagai N,mg/L,2023,Mei,0.054,0.06,SNI 06-6989.9-2004
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Zn terlarut,mg/L,2023,Mei,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Sulfat,mg/L,2023,Mei,23.3,300,SNI 6989.20-2019
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Total Fosfat sebagai P,mg/L,2023,Mei,1.12,0.2,SNI 6989-31:2021
Air Sungai,708,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Residu Tersuspensi (TSS),mg/L,2023,Mei,26.0,50,SNI 6989.3-2019
Mikrobiologi Air Sungai,709,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Faecal Coliform,MPN/100 ml,2023,Mei,17.0,1000,"APHA 22nd Edition, 9221 E, 2012"
Mikrobiologi Air Sungai,709,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Total coliform,MPN/100 ml,2023,Mei,430.0,5000,"APHA 22nd Edition, 9221 B, 2012"
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Residu Terlarut (TDS),mg/L,2023,Juni,195.6,1000,TDS portablemeter
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Suhu,?C,2023,Juni,27.6,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",DHL,?mhos/cm,2023,Juni,304.0,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Warna,TCU,2023,Juni,183.8,50,SNI 6989.80:2011
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",pH,,2023,Juni,7.71,9-Jun,SNI 6989.11 : 2019
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",klorida,mg/L,2023,Juni,13.4,800,SNI 6989.19-2009
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",COD,mg/L,2023,Juni,13.5,25,SNI 6989.2-2019
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",BOD,mg/L,2023,Juni,3.3,3,SNI 6989.72 :2009
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",DO,mg/L,2023,Juni,5.5,4,APHA 4500-O G. 2017
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Cu Terlarut,mg/L,2023,Juni,0.018,0.02,SNI 6989.6: 2009
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Ortofosfat,mg/L,2023,Juni,0.59,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Nitrat Sebagai N,mg/L,2023,Juni,2.0,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Nitrit Sebagai N,mg/L,2023,Juni,0.072,0.06,SNI 06-6989.9-2004
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Zn terlarut,mg/L,2023,Juni,0.015,0.05,SNI-06-6989.84:2019
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Sulfat,mg/L,2023,Juni,30.2,300,SNI 6989.20-2019
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Total Fosfat sebagai P,mg/L,2023,Juni,0.51,0.2,SNI 6989-31:2021
Air Sungai,732,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Residu Tersuspensi (TSS),mg/L,2023,Juni,24.0,50,SNI 6989.3-2019
Mikrobiologi Air Sungai,733,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Faecal Coliform,MPN/100 ml,2023,Juni,21.0,1000,"APHA 22nd Edition, 9221 E, 2012"
Mikrobiologi Air Sungai,733,Sungai Code Jembatan Gondolayu,"TITIK 2 JEMBATAN GONDOLAYU Jl. Jend. Sudirman No.33, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","-7.782707,110.370940",Total coliform,MPN/100 ml,2023,Juni,350.0,5000,"APHA 22nd Edition, 9221 B, 2012"
